objectId,houseNo,name,latitude,longitude,image,largeImage,managerId,imageTag,commId,commName,discount,address,age,houselandtype,houselandtypeShow,priceFirst,totalPrice,areaBuilding,areaLand,isHasBalcony,pingUsed,layout,floor,totalfloor,isParking,parking,tags,threeMonthsClicks,isOff,isSimilar,shareURL,status,kind,uniPrice,objectType,3DVR,Is3Dvr,zipCode,groupCompany,addLayout,totalLayout,isHasVideo,isHasView,city_name,city_code,page,source_url
,LS142988HB,屏東麟洛電梯透天店面,22.6527661328,120.525758989,['https://img.hbhousing.com.tw/pictures/D305/D305LS142988a.jpg'],https://img.hbhousing.com.tw/pictures/D305/D305LS142988a.jpg,,,,,0.0,屏東縣麟洛鄉成功路,3.2年,['D'],['D'],0,3980,105.65,58.03,1,105.65,2廳4衛,1-4,4,False,,[],2,False,False,https://sinyi.in/o/LS142988HB/0/3,0,2,,1,False,False,909,,,2廳4衛,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,LS144348HB,東海全家正寶地,22.404556,120.579461,['https://img.hbhousing.com.tw/pictures/D462/D462LS144348a.jpg'],https://img.hbhousing.com.tw/pictures/D462/D462LS144348a.jpg,,,,,0.0,屏東縣枋寮鄉東海段,--,['I'],['I'],0,540,0.0,90.15,0,-1.0,,0,0,False,,[],5,False,False,https://sinyi.in/o/LS144348HB/0/3,0,2,,3,False,False,940,,,,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,LS145264HB,屏市歸來國小整新透天車墅,22.6559048266,120.504728096,['https://img.hbhousing.com.tw/pictures/D451/D451LS145264a.jpg'],https://img.hbhousing.com.tw/pictures/D451/D451LS145264a.jpg,,,,,0.0,屏東縣屏東市歸仁路,44.6年,['D'],['D'],0,880,23.09,19.66,0,23.09,4房2廳4衛,1-2,2,False,,[],9,False,False,https://sinyi.in/o/LS145264HB/0/3,0,2,,1,False,False,900,,,4房2廳4衛,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,LS145542HB,萬丹四維國小臨25米路建地,22.59384,120.48936,['https://img.hbhousing.com.tw/pictures/D530/D530LS145542a.jpg'],https://img.hbhousing.com.tw/pictures/D530/D530LS145542a.jpg,,,,,0.0,屏東縣萬丹鄉萬全段,--,['I'],['I'],0,7688,0.0,284.65,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/LS145542HB/0/3,0,2,,3,False,False,913,,,,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,LS80622HB,大仁科大愛琴海學舍飯店,22.7193000576,120.533808255,['https://img.hbhousing.com.tw/pictures/D401/D401LS80622a.jpg'],https://img.hbhousing.com.tw/pictures/D401/D401LS80622a.jpg,,,,,0.0,屏東縣長治鄉德和路,10.7年,['D'],['D'],0,3930,255.0,108.59,0,255.0,33房2廳34衛,1-4,0,True,['5'],[],3,False,False,https://sinyi.in/o/LS80622HB/0/3,0,2,,1,False,False,908,,,33房2廳34衛,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,PS120606HB,屏東廣東商圈金店面,22.6899592842,120.497448129,['https://img.hbhousing.com.tw/pictures/D296/D296PS120606a.jpg'],https://img.hbhousing.com.tw/pictures/D296/D296PS120606a.jpg,,,,,0.0,屏東縣屏東市公裕街,42.8年,['E'],['E'],0,968,47.92,23.9,0,47.92,4房2廳3衛,1-3,3,False,,[],5,False,False,https://sinyi.in/o/PS120606HB/0/3,0,2,,1,False,False,900,,,4房2廳3衛,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,SB04589GH,機場高樓層美樓,22.687366739,120.471941913,['https://img.great-home.com.tw/pictures/K039/K039SB04589a.jpg'],https://img.great-home.com.tw/pictures/K039/K039SB04589a.jpg,,,,,0.0,屏東縣屏東市機場北路,26.5年,['L'],['L'],0,598,38.01,0.0,0,25.0,3房2廳2衛,11,14,False,,[],3,False,False,https://sinyi.in/o/SB04589GH/0/3,0,2,,1,False,False,900,,,3房2廳2衛,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,SB04665GH,屏東火車站陽台套房,22.6668253432,120.486659266,['https://img.great-home.com.tw/pictures/K066/K066SB04665a.jpg'],https://img.great-home.com.tw/pictures/K066/K066SB04665a.jpg,,,,,0.0,屏東縣屏東市自由路,31.6年,['L'],['L'],0,220,10.22,0.0,1,6.73,1房1衛,5,0,False,,[],8,False,False,https://sinyi.in/o/SB04665GH/0/3,0,2,,1,False,False,900,,,1房1衛,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,SB04745GH,高樹鬧區便宜都計農地,22.826682,120.600177,['https://img.great-home.com.tw/pictures/K001/K001SB04745a.jpg'],https://img.great-home.com.tw/pictures/K001/K001SB04745a.jpg,,,,,0.0,屏東縣高樹鄉豐源段,--,['I'],['I'],0,303,0.0,616.31,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/SB04745GH/0/3,0,2,,3,False,False,906,,,,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,SB04843GH,崇蘭勝利透天,22.6808579504,120.483490042,['https://img.great-home.com.tw/pictures/K055/K055SB04843a.jpg'],https://img.great-home.com.tw/pictures/K055/K055SB04843a.jpg,,,,,0.0,屏東縣屏東市迪化街,48.0年,['D'],['D'],0,1680,31.99,29.95,0,31.99,4房2廳3衛,1-2,2,False,,[],1,False,False,https://sinyi.in/o/SB04843GH/0/3,0,2,,1,False,False,900,,,4房2廳3衛,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,SB05064GH,麟洛全新金店面,22.653243302677,120.52299791136,['https://img.great-home.com.tw/pictures/K063/K063SB05064a.jpg'],https://img.great-home.com.tw/pictures/K063/K063SB05064a.jpg,,,,,0.0,屏東縣麟洛鄉中山路,5.0年,['D'],['D'],0,2222,61.74,30.44,0,59.96,5房3廳5衛,1-3,3,True,['6'],[],1,False,False,https://sinyi.in/o/SB05064GH/0/3,0,2,,1,False,False,909,,,5房3廳5衛,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,SB05090GH,內埔媽祖廟超值透天,22.615137844896,120.56848172455,['https://img.great-home.com.tw/pictures/K063/K063SB05090a.jpg'],https://img.great-home.com.tw/pictures/K063/K063SB05090a.jpg,,,,,0.0,屏東縣內埔鄉新光路,43.2年,['D'],['D'],0,538,28.91,23.92,0,28.91,5房2廳1.5衛,1-2,2,False,,[],8,False,False,https://sinyi.in/o/SB05090GH/0/3,0,2,,1,False,False,912,,,5房2廳1.5衛,False,False,屏東縣,Pingtung-county,93,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/93
,SS50573HB,里港人潮驛站精華店面,22.779336099342,120.49530522722,['https://img.hbhousing.com.tw/pictures/D401/D401SS50573a.jpg'],https://img.hbhousing.com.tw/pictures/D401/D401SS50573a.jpg,,,,,0.0,屏東縣里港鄉中山南路,2.2年,['D'],['D'],0,1260,37.16,36.6,0,37.16,5房3廳3衛,1-2,0,False,,[],5,False,False,https://sinyi.in/o/SS50573HB/0/3,0,2,,1,False,False,905,,,5房3廳3衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS51685HB,萬巒鄉公所【旺旺A農地】,22.562994,120.570545,['https://img.hbhousing.com.tw/pictures/D341/D341SS51685a.jpg'],https://img.hbhousing.com.tw/pictures/D341/D341SS51685a.jpg,,,,,0.0,屏東縣萬巒鄉鹿寮段,--,['I'],['I'],0,658,0.0,918.27,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/SS51685HB/0/3,0,2,,3,False,False,923,,,,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS62810HB,東寧國小整新透天,22.6176258019,120.563736881,['https://img.hbhousing.com.tw/pictures/D395/D395SS62810a.jpg'],https://img.hbhousing.com.tw/pictures/D395/D395SS62810a.jpg,,,,,0.0,屏東縣內埔鄉東寧路,33.9年,['D'],['D'],0,798,32.61,0.0,0,32.61,4房2廳3衛,1-2,2,True,['6'],[],1,False,False,https://sinyi.in/o/SS62810HB/0/3,0,2,,1,False,False,912,,,4房2廳3衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS64231HB,潮州車站店住,22.5537038427,120.538871396,['https://img.hbhousing.com.tw/pictures/D151/D151SS64231a.jpg'],https://img.hbhousing.com.tw/pictures/D151/D151SS64231a.jpg,,,,,0.0,屏東縣潮州鎮自強路,57.1年,['E'],['E'],0,698,27.87,15.94,0,27.87,5房2廳3衛,2,0,False,,[],7,False,False,https://sinyi.in/o/SS64231HB/0/3,0,2,,1,False,False,920,,,5房2廳3衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS65380HB,屏東市區三房平車華廈,22.635280437485,120.48360155695,['https://img.hbhousing.com.tw/pictures/D394/D394SS65380a.jpg'],https://img.hbhousing.com.tw/pictures/D394/D394SS65380a.jpg,,,,,0.0,屏東縣屏東市龍華路,1.3年,['M'],['M'],0,888,36.0,10.0,0,21.3,3房2廳2衛,2,5,True,['6'],[],2,False,False,https://sinyi.in/o/SS65380HB/0/3,0,2,,1,False,False,900,,,3房2廳2衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS66800HB,交流道百萬收租店面(農地),22.750727547067,120.49138620326,['https://img.hbhousing.com.tw/pictures/D486/D486SS66800a.jpg'],https://img.hbhousing.com.tw/pictures/D486/D486SS66800a.jpg,,,,,0.0,屏東縣九如鄉九如段,--,['I'],['I'],0,10800,0.0,1007.33,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/SS66800HB/0/3,0,2,,3,False,False,904,,,,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS67316HB,勝利商圈學區車墅,22.6818179141,120.481445916,['https://img.hbhousing.com.tw/pictures/D151/D151SS67316a.jpg'],https://img.hbhousing.com.tw/pictures/D151/D151SS67316a.jpg,,,,,0.0,屏東縣屏東市洛陽街,44.5年,['D'],['D'],0,760,29.77,19.36,0,29.77,4房2廳2衛,3,0,False,,[],8,False,False,https://sinyi.in/o/SS67316HB/0/3,0,2,,1,False,False,900,,,4房2廳2衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS67507HB,麟洛三角大坪數都農,22.653622187148,120.51641655179,['https://img.hbhousing.com.tw/pictures/D486/D486SS67507a.jpg'],https://img.hbhousing.com.tw/pictures/D486/D486SS67507a.jpg,,,,,0.0,屏東縣麟洛鄉麟信段,--,['I'],['I'],0,3480,0.0,1096.1,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/SS67507HB/0/3,0,2,,3,False,False,909,,,,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS68397HB,枋寮屏南丁種建地,22.405958,120.581167,['https://img.hbhousing.com.tw/pictures/D538/D538SS68397a.jpg'],https://img.hbhousing.com.tw/pictures/D538/D538SS68397a.jpg,,,,,0.0,屏東縣枋寮鄉東海段,--,['I'],['I'],0,218,0.0,39.93,0,-1.0,,0,0,False,,[],7,False,False,https://sinyi.in/o/SS68397HB/0/3,0,2,,3,False,False,940,,,,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS69854HB,九如大地坪雙車豪宅｜稀有釋出,22.7364554433,120.491748215,['https://img.hbhousing.com.tw/pictures/D429/D429SS69854a.jpg'],https://img.hbhousing.com.tw/pictures/D429/D429SS69854a.jpg,,,,,0.0,屏東縣九如鄉林森路,11.7年,['D'],['D'],0,1880,75.77,46.46,0,70.94,4房2廳5衛,1-3,3,True,['6'],[],1,False,False,https://sinyi.in/o/SS69854HB/0/3,0,2,,1,False,False,904,,,4房2廳5衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS70004HB,近九如交流道工業地,22.740206,120.490348,['https://img.hbhousing.com.tw/pictures/D151/D151SS70004a.jpg'],https://img.hbhousing.com.tw/pictures/D151/D151SS70004a.jpg,,,,,0.0,屏東縣九如鄉玉水段,--,['I'],['I'],0,28560,0.0,2284.78,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/SS70004HB/0/3,0,2,,3,False,False,904,,,,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS70612HB,榮總小資透天,22.6663153484,120.480506142,['https://img.hbhousing.com.tw/pictures/D151/D151SS70612a.jpg'],https://img.hbhousing.com.tw/pictures/D151/D151SS70612a.jpg,,,,,0.0,屏東縣屏東市四維路,51.0年,['D'],['D'],0,450,25.27,17.24,0,25.27,3房2廳1.5衛,2,0,False,,[],19,False,False,https://sinyi.in/o/SS70612HB/0/3,0,2,,1,False,False,900,,,3房2廳1.5衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS70931HB,屏東車站｜屋況佳陽台套房,22.672247990435,120.4840427379,['https://img.hbhousing.com.tw/pictures/D486/D486SS70931a.jpg'],https://img.hbhousing.com.tw/pictures/D486/D486SS70931a.jpg,,,,,0.0,屏東縣屏東市信義路,31.4年,['M'],['M'],0,228,10.67,0.0,0,5.86,1房1廳1衛,3,5,False,,[],4,False,False,https://sinyi.in/o/SS70931HB/0/3,0,2,,1,False,False,900,,,1房1廳1衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS71176HB,潮州夜市大套房GT,22.5557142204,120.551050054,['https://img.hbhousing.com.tw/pictures/D298/D298SS71176a.jpg'],https://img.hbhousing.com.tw/pictures/D298/D298SS71176a.jpg,,,,,0.0,屏東縣潮州鎮三德路,32.4年,['M'],['M'],0,190,11.75,1.69,1,9.59,1房1衛,7,7,False,,[],5,False,False,https://sinyi.in/o/SS71176HB/0/3,0,2,,1,False,False,920,,,1房1衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,SS71239HB,屏東崇蘭國小面寬獨棟車墅,22.6829166245,120.478146857,['https://img.hbhousing.com.tw/pictures/D395/D395SS71239a.jpg'],https://img.hbhousing.com.tw/pictures/D395/D395SS71239a.jpg,,,,,0.0,屏東縣屏東市崇武路,40.3年,['D'],['D'],0,788,25.92,18.15,0,25.92,4房2廳2衛,1-3,0,False,,[],2,False,False,https://sinyi.in/o/SS71239HB/0/3,0,2,,1,False,False,900,,,4房2廳2衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,2063840CT,買工業地送合法屠宰廠房,22.676825,120.532016,['https://media.cthouse.com.tw/photo//project2/house_photo/202510/2063840-1_new.jpg'],https://media.cthouse.com.tw/photo//project2/house_photo/202510/2063840-1_new.jpg,,,,,0.0,屏東縣長治鄉復興路,33.3年,['G'],['G'],0,80000,1722.13,8320.4,0,1722.13,,1-3,3,False,,[],0,False,False,https://sinyi.in/o/2063840CT/0/3,0,2,,1,False,False,908,,,,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,2102080CT,枋寮東海全新臻品孝親車墅A2,22.403673,120.578872,['https://media.cthouse.com.tw/photo//project2/house_photo/202604/2102080-1_new.jpg'],https://media.cthouse.com.tw/photo//project2/house_photo/202604/2102080-1_new.jpg,,,,,0.0,屏東縣枋寮鄉文明路,0.5年,['D'],['D'],0,836,46.29,22.08,0,46.29,5房2廳4衛,1-3,3,False,,[],5,False,False,https://sinyi.in/o/2102080CT/0/3,0,2,,1,False,False,940,,,5房2廳4衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,AS126727HB,恆春都計內方正臨路美農地,22.00033,120.73629,['https://img.hbhousing.com.tw/pictures/B343/B343AS126727a.jpg'],https://img.hbhousing.com.tw/pictures/B343/B343AS126727a.jpg,,,,,0.0,屏東縣恆春鎮恆西段,--,['I'],['I'],0,4358,0.0,1245.38,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/AS126727HB/0/3,0,2,,3,False,False,946,,,,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,FS206835HB,好山好水有水電農地,22.612009,120.566918,['https://img.hbhousing.com.tw/pictures/D529/D529FS206835a.jpg'],https://img.hbhousing.com.tw/pictures/D529/D529FS206835a.jpg,,,,,0.0,屏東縣內埔鄉新展段,--,['I'],['I'],0,680,0.0,1163.01,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/FS206835HB/0/3,0,2,,3,False,False,912,,,,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,FS207572HB,恆春國小車庫別墅,22.0055796127,120.747640861,['https://img.hbhousing.com.tw/pictures/D403/D403FS207572a.jpg'],https://img.hbhousing.com.tw/pictures/D403/D403FS207572a.jpg,,,,,0.0,屏東縣恆春鎮北門路,18.8年,['D'],['D'],0,1480,57.03,27.89,1,57.03,6房1廳6衛,1-4,4,True,['6'],[],10,False,False,https://sinyi.in/o/FS207572HB/0/3,0,2,,1,False,False,946,,,6房1廳6衛,False,False,屏東縣,Pingtung-county,94,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/94
,GS131431HB,恆春鎮頂水泉段便宜農地A,21.95319,120.72384,['https://img.hbhousing.com.tw/pictures/D325/D325GS131431a.jpg'],https://img.hbhousing.com.tw/pictures/D325/D325GS131431a.jpg,,,,,0.0,屏東縣恆春鎮頂水泉段,--,['I'],['I'],0,5128,0.0,2051.37,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/GS131431HB/0/3,0,2,,3,False,False,946,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,GS151846HB,鹽埔靜巷面寬四房透天,22.7586965335,120.580234394,['https://img.hbhousing.com.tw/pictures/D334/D334GS151846a.jpg'],https://img.hbhousing.com.tw/pictures/D334/D334GS151846a.jpg,,,,,0.0,屏東縣鹽埔鄉福德街,32.1年,['D'],['D'],0,698,41.75,24.09,1,40.6,4房2廳3衛,1-3,3,False,,[],3,False,False,https://sinyi.in/o/GS151846HB/0/3,0,2,,1,False,False,907,,,4房2廳3衛,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,KB08860GH,里港土庫美建地,22.779188,120.494548,['https://img.great-home.com.tw/pictures/K052/K052KB08860a.jpg'],https://img.great-home.com.tw/pictures/K052/K052KB08860a.jpg,,,,,0.0,屏東縣里港鄉新土庫段,--,['I'],['I'],0,568,0.0,85.78,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/KB08860GH/0/3,0,2,,3,False,False,905,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,KS188357HB,屏東春日10分漂亮山坡農牧地,22.38155,120.62693,['https://img.hbhousing.com.tw/pictures/D496/D496KS188357a.jpg'],https://img.hbhousing.com.tw/pictures/D496/D496KS188357a.jpg,,,,,0.0,屏東縣春日鄉卡舒卡段,--,['I'],['I'],0,388,0.0,2989.4,0,-1.0,,0,0,False,,[],5,False,False,https://sinyi.in/o/KS188357HB/0/3,0,2,,3,False,False,942,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,KS189258HB,屏東縣枋寮東海路持分土地4-2,22.403301,120.581041,['https://img.hbhousing.com.tw/pictures/D258/D258KS189258a.jpg'],https://img.hbhousing.com.tw/pictures/D258/D258KS189258a.jpg,,,,,0.0,屏東縣枋寮鄉東海路,--,['I'],['I'],0,658,0.0,77.26,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/KS189258HB/0/3,0,2,,3,False,False,940,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,LB08473GH,屏東市歸智路大樓，附子母車位,22.6550738559,120.510245935,['https://img.great-home.com.tw/pictures/K070/K070LB08473a.jpg'],https://img.great-home.com.tw/pictures/K070/K070LB08473a.jpg,,,,,0.0,屏東縣屏東市歸智路,1.5年,['L'],['L'],0,1380,47.3,8.39,1,25.22,3房2廳2衛,3,15,True,['2'],[],1,False,False,https://sinyi.in/o/LB08473GH/0/3,0,2,,1,False,False,900,,,3房2廳2衛,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,LB08661GH,東寧村都農,22.62084,120.56611,['https://img.great-home.com.tw/pictures/K042/K042LB08661a.jpg'],https://img.great-home.com.tw/pictures/K042/K042LB08661a.jpg,,,,,0.0,屏東縣內埔鄉新埔段,--,['I'],['I'],0,422,0.0,129.55,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/LB08661GH/0/3,0,2,,3,False,False,912,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,LS126236HB,C2東港大鵬灣方正美農地,22.466644,120.454313,['https://img.hbhousing.com.tw/pictures/D512/D512LS126236a.jpg'],https://img.hbhousing.com.tw/pictures/D512/D512LS126236a.jpg,,,,,0.0,屏東縣東港鎮大潭新庄段,--,['I'],['I'],0,1100,0.0,425.74,0,-1.0,,0,0,False,,[],3,False,False,https://sinyi.in/o/LS126236HB/0/3,0,2,,3,False,False,928,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,LS133843HB,屏東榮總特區現成收租套房透天,22.6699788691,120.47665105,['https://img.hbhousing.com.tw/pictures/D368/D368LS133843a.jpg'],https://img.hbhousing.com.tw/pictures/D368/D368LS133843a.jpg,,,,,0.0,屏東縣屏東市漢陽街,49.1年,['D'],['D'],0,1080,27.35,26.92,0,27.35,6房1廳6衛,1-2,2,False,,[],0,False,False,https://sinyi.in/o/LS133843HB/0/3,0,2,,1,False,False,900,,,6房1廳6衛,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,LS134674HB,榮總特區收租6套房美透天,22.6699788691,120.47665105,['https://img.hbhousing.com.tw/pictures/D530/D530LS134674a.jpg'],https://img.hbhousing.com.tw/pictures/D530/D530LS134674a.jpg,,,,,0.0,屏東縣屏東市漢陽街,49.1年,['D'],['D'],0,1080,27.35,17.85,0,27.35,6房1廳6衛,1,2,False,,[],1,False,False,https://sinyi.in/o/LS134674HB/0/3,0,2,,1,False,False,900,,,6房1廳6衛,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,LS140717HB,東港倉儲工業地(有未保登廠房),22.466644,120.454313,['https://img.hbhousing.com.tw/pictures/D462/D462LS140717a.jpg'],https://img.hbhousing.com.tw/pictures/D462/D462LS140717a.jpg,,,,,0.0,屏東縣東港鎮船頭段,--,['I'],['I'],0,1000,0.0,113.86,0,-1.0,,0,0,False,,[],3,False,False,https://sinyi.in/o/LS140717HB/0/3,0,2,,3,False,False,928,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,LS144038HB,佳冬火車站店鋪,22.415282,120.548994,['https://img.hbhousing.com.tw/pictures/D462/D462LS144038a.jpg'],https://img.hbhousing.com.tw/pictures/D462/D462LS144038a.jpg,,,,,0.0,屏東縣佳冬鄉佳和路,--,['I'],['I'],0,1080,0.0,57.9,0,-1.0,,0,0,False,,[],9,False,False,https://sinyi.in/o/LS144038HB/0/3,0,2,,3,False,False,931,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,LS146114HB,太富湛新成屋3房平車,22.6346846797,120.545679723,['https://img.hbhousing.com.tw/pictures/D480/D480LS146114a.jpg'],https://img.hbhousing.com.tw/pictures/D480/D480LS146114a.jpg,,,,,0.0,屏東縣內埔鄉延平路,3.2年,['M'],['M'],0,698,39.5,13.66,1,25.91,3房2廳2衛,2,5,True,['6'],[],2,False,False,https://sinyi.in/o/LS146114HB/0/3,0,2,,1,False,False,912,,,3房2廳2衛,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,PB03656GH,屏東大學演藝廳精華建地,22.674784,120.490006,['https://img.great-home.com.tw/pictures/K087/K087PB03656a.jpg'],https://img.great-home.com.tw/pictures/K087/K087PB03656a.jpg,,,,,0.0,屏東縣屏東市香揚段,--,['I'],['I'],0,14350,0.0,552.06,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/PB03656GH/0/3,0,2,,3,False,False,900,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,PS03800HB,2079-萬丹3.65分旱地,22.56645709,120.48794495,['https://img.hbhousing.com.tw/pictures/D175/D175PS03800a.jpg'],https://img.hbhousing.com.tw/pictures/D175/D175PS03800a.jpg,,,,,0.0,屏東縣萬丹鄉屏東,--,['I'],['I'],0,1260,0.0,1076.27,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/PS03800HB/0/3,0,2,,3,False,False,913,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,SB05143GH,高樹靜謐環境學區旁田園人生起點,22.826682,120.600177,['https://img.great-home.com.tw/pictures/K030/K030SB05143a.jpg'],https://img.great-home.com.tw/pictures/K030/K030SB05143a.jpg,,,,,0.0,屏東縣高樹鄉泰山段,--,['I'],['I'],0,1350,0.0,3251.26,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/SB05143GH/0/3,0,2,,3,False,False,906,,,,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
,SS57367HB,屏東潮州學區面寬透天,22.5469672265,120.546861498,['https://img.hbhousing.com.tw/pictures/D395/D395SS57367a.jpg'],https://img.hbhousing.com.tw/pictures/D395/D395SS57367a.jpg,,,,,0.0,屏東縣潮州鎮永誠街,27.3年,['D'],['D'],0,998,50.98,37.2,1,50.98,5房2廳3衛,1-4,0,False,,[],1,False,False,https://sinyi.in/o/SS57367HB/0/3,0,2,,1,False,False,920,,,5房2廳3衛,False,False,屏東縣,Pingtung-county,95,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/95
