objectId,houseNo,name,latitude,longitude,image,largeImage,managerId,imageTag,commId,commName,discount,address,age,houselandtype,houselandtypeShow,priceFirst,totalPrice,areaBuilding,areaLand,isHasBalcony,pingUsed,layout,floor,totalfloor,isParking,parking,tags,threeMonthsClicks,isOff,isSimilar,shareURL,status,kind,uniPrice,objectType,3DVR,Is3Dvr,zipCode,groupCompany,addLayout,totalLayout,isHasVideo,isHasView,city_name,city_code,page,source_url
,RB03101GH,近日月潭世外桃源養生建地,23.827985,120.896037,['https://img.great-home.com.tw/pictures/J038/J038RB03101a.jpg'],https://img.great-home.com.tw/pictures/J038/J038RB03101a.jpg,,,,,0.0,南投縣魚池鄉協力巷,--,['I'],['I'],0,1210,0.0,161.74,0,-1.0,,0,0,False,,[],7,False,False,https://sinyi.in/o/RB03101GH/0/3,0,2,,3,False,False,555,,,,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,RS60303HB,安湳5分美田,23.966006,120.966395,['https://img.hbhousing.com.tw/pictures/C199/C199RS60303a.jpg'],https://img.hbhousing.com.tw/pictures/C199/C199RS60303a.jpg,,,,,0.0,南投縣埔里鎮西安路一段,--,['I'],['I'],0,3200,0.0,1526.07,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/RS60303HB/0/3,0,2,,3,False,False,545,,,,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,RS76037HB,草屯成功路店住,23.9830370104,120.681402198,['https://img.hbhousing.com.tw/pictures/C303/C303RS76037a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303RS76037a.jpg,,,,,0.0,南投縣草屯鎮成功路一段,46.0年,['E'],['E'],0,1498,62.32,33.88,0,62.32,5房2廳3衛,1-3,4,True,['6'],[],1,False,False,https://sinyi.in/o/RS76037HB/0/3,0,2,,1,False,False,542,,,5房2廳3衛,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,RS77583HB,北中寮龍眼林段農地E,23.92782,120.76297,['https://img.hbhousing.com.tw/pictures/C303/C303RS77583a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303RS77583a.jpg,,,,,0.0,南投縣中寮鄉龍眼林段,--,['I'],['I'],0,260,0.0,2423.63,0,-1.0,,0,0,False,,[],3,False,False,https://sinyi.in/o/RS77583HB/0/3,0,2,,3,False,False,541,,,,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,RS82426HB,獨家!中興鑫墅面寬雙車電墅,23.9280724975,120.698629797,['https://img.hbhousing.com.tw/pictures/C165/C165RS82426a.jpg'],https://img.hbhousing.com.tw/pictures/C165/C165RS82426a.jpg,,,,,0.0,南投縣南投市南新路,11.6年,['D'],['D'],0,2380,82.03,40.12,1,81.86,4房3廳5衛,1-4,4,True,['6'],[],12,False,False,https://sinyi.in/o/RS82426HB/0/3,0,2,,1,False,False,540,,,4房3廳5衛,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,RS91230HB,埔里市中心商業雙透店,23.9655706456,120.968340199,['https://img.hbhousing.com.tw/pictures/C239/C239RS91230a.jpg'],https://img.hbhousing.com.tw/pictures/C239/C239RS91230a.jpg,,,,,0.0,南投縣埔里鎮北平街,35.1年,['E'],['E'],0,2400,178.58,29.27,0,167.22,,1-5,5,False,,[],3,False,False,https://sinyi.in/o/RS91230HB/0/3,0,2,,1,False,False,545,,,,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,S2830026PA,E006-南投埔里農地/鄉村風合法農舍,23.934683,120.9126386,['https://hq.houseol.com.tw/images/pictures/3256AA6330755a.jpg'],https://hq.houseol.com.tw/images/pictures/3256AA6330755a.jpg,,,,,0.0,南投縣埔里鎮水上巷,3.3年,['K'],['K'],0,2800,40.98,2323.2,0,40.98,3房2廳2衛,1,1,False,,[],5,False,False,https://sinyi.in/o/S2830026PA/0/3,0,2,,1,False,False,545,,,3房2廳2衛,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,WS42373HB,南投國姓大面積農地,24.039755,120.85779,['https://img.hbhousing.com.tw/pictures/A634/A634WS42373a.jpg'],https://img.hbhousing.com.tw/pictures/A634/A634WS42373a.jpg,,,,,0.0,南投縣國姓鄉水長流段,--,['I'],['I'],0,4280,0.0,1944.17,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/WS42373HB/0/3,0,2,,3,False,False,544,,,,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,2085874CT,埔中旁透天,23.970278,120.968944,['https://media.cthouse.com.tw/photo//project2/house_photo/202601/2085874-1_new.jpg'],https://media.cthouse.com.tw/photo//project2/house_photo/202601/2085874-1_new.jpg,,,,,0.0,南投縣埔里鎮北環路,47.5年,['D'],['D'],0,968,42.94,20.21,0,38.79,1廳4衛,1-3,3,False,,[],9,False,False,https://sinyi.in/o/2085874CT/0/3,0,2,,1,False,False,545,,,1廳4衛,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,JS100754HB,玉井駿景宮邸A,23.912209684163,120.68375670022,['https://img.hbhousing.com.tw/pictures/C140/C140JS100754a.jpg'],https://img.hbhousing.com.tw/pictures/C140/C140JS100754a.jpg,,,,,0.0,南投縣南投市玉井街,1.1年,['D'],['D'],0,3380,102.55,38.42,1,102.55,5房3廳6衛,1-4,4,True,['6'],[],4,False,False,https://sinyi.in/o/JS100754HB/0/3,0,2,,1,False,False,540,,,5房3廳6衛,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,JS101412HB,名間皮仔寮四季春1分9,23.86725,120.63379,['https://img.hbhousing.com.tw/pictures/C303/C303JS101412a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303JS101412a.jpg,,,,,0.0,南投縣名間鄉新赤水段,--,['I'],['I'],0,500,0.0,583.34,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/JS101412HB/0/3,0,2,,3,False,False,551,,,,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,JS101443HB,中正路面寬方正美農地,23.966496,120.969381,['https://img.hbhousing.com.tw/pictures/C199/C199JS101443a.jpg'],https://img.hbhousing.com.tw/pictures/C199/C199JS101443a.jpg,,,,,0.0,南投縣埔里鎮四角城段,--,['I'],['I'],0,1980,0.0,625.87,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/JS101443HB/0/3,0,2,,3,False,False,545,,,,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,JS102005HB,中正大面寬美田+包裝場,23.9769437919,120.961566867,['https://img.hbhousing.com.tw/pictures/C199/C199JS102005a.jpg'],https://img.hbhousing.com.tw/pictures/C199/C199JS102005a.jpg,,,,,0.0,南投縣埔里鎮中正路,0.7年,['K'],['K'],0,3268,75.63,439.17,0,75.63,1廳,1,1,True,['6'],[],4,False,False,https://sinyi.in/o/JS102005HB/0/3,0,2,,1,False,False,545,,,1廳,False,False,南投縣,Nantou-county,29,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/29
,JS102479HB,南投振興巷透天,23.908145712971,120.69178339125,['https://img.hbhousing.com.tw/pictures/C105/C105JS102479a.jpg'],https://img.hbhousing.com.tw/pictures/C105/C105JS102479a.jpg,,,,,0.0,南投縣南投市振興巷,0.4年,['K'],['K'],0,458,15.0,0.0,0,15.0,2房2廳1衛,1-2,2,True,['6'],[],3,False,False,https://sinyi.in/o/JS102479HB/0/3,0,2,,1,False,False,540,,,2房2廳1衛,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS95943HB,鹿山匯旁200坪大面寬方正建地,23.758146,120.699863,['https://img.hbhousing.com.tw/pictures/C290/C290JS95943a.jpg'],https://img.hbhousing.com.tw/pictures/C290/C290JS95943a.jpg,,,,,0.0,南投縣竹山鎮鹿山段,--,['I'],['I'],0,1500,0.0,203.01,0,-1.0,,1,0,False,,[],7,False,False,https://sinyi.in/o/JS95943HB/0/3,0,2,,3,False,False,557,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS97456HB,名間全新四套房高級別墅,23.8687101166,120.695652138,['https://img.hbhousing.com.tw/pictures/C303/C303JS97456a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303JS97456a.jpg,,,,,0.0,南投縣名間鄉華山街,1.8年,['D'],['D'],0,1538,63.89,33.82,1,63.89,4房3廳5衛,1-4,4,True,['6'],[],6,False,False,https://sinyi.in/o/JS97456HB/0/3,0,2,,1,False,False,551,,,4房3廳5衛,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS97879HB,樹人大面寬雅築,23.960418363,120.974219749,['https://img.hbhousing.com.tw/pictures/C199/C199JS97879a.jpg'],https://img.hbhousing.com.tw/pictures/C199/C199JS97879a.jpg,,,,,0.0,南投縣埔里鎮樹人一街,38.6年,['D'],['D'],0,988,26.23,25.33,0,26.23,5房4廳3衛,1-3,0,False,,[],9,False,False,https://sinyi.in/o/JS97879HB/0/3,0,2,,1,False,False,545,,,5房4廳3衛,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS98685HB,集集水電齊全養生休閒農地C,23.839953,120.777954,['https://img.hbhousing.com.tw/pictures/C290/C290JS98685a.jpg'],https://img.hbhousing.com.tw/pictures/C290/C290JS98685a.jpg,,,,,0.0,南投縣集集鎮集集段雞籠山小段,--,['I'],['I'],0,1080,0.0,1016.4,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/JS98685HB/0/3,0,2,,3,False,False,552,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS98904HB,水里博愛路建地,23.811660142845,120.85149936672,['https://img.hbhousing.com.tw/pictures/C105/C105JS98904a.jpg'],https://img.hbhousing.com.tw/pictures/C105/C105JS98904a.jpg,,,,,0.0,南投縣水里鄉博愛路,--,['I'],['I'],0,480,0.0,30.23,0,-1.0,,0,0,False,,[],25,False,False,https://sinyi.in/o/JS98904HB/0/3,0,2,,3,False,False,553,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,MS153593HB,日月潭碼頭建地2,23.8471249505,120.92934795947,['https://img.hbhousing.com.tw/pictures/C038/C038MS153593a.jpg'],https://img.hbhousing.com.tw/pictures/C038/C038MS153593a.jpg,,,,,0.0,南投縣魚池鄉豐年街,--,['I'],['I'],0,7237,0.0,96.5,0,-1.0,,0,0,False,,[],3,False,False,https://sinyi.in/o/MS153593HB/0/3,0,2,,3,False,False,555,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,OS220294HB,日月潭美景民宿,23.9143886203,120.918465877,['https://img.hbhousing.com.tw/pictures/A182/A182OS220294a.jpg'],https://img.hbhousing.com.tw/pictures/A182/A182OS220294a.jpg,,,,,0.0,南投縣魚池鄉大雁巷,12.7年,['K'],['K'],0,3880,86.77,761.7,0,86.77,12房5廳10衛,1-2,2,False,,[],14,False,False,https://sinyi.in/o/OS220294HB/0/3,0,2,,1,False,False,555,,,12房5廳10衛,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,RS92625HB,正魚池市區全聯旁稀有土地,23.89818650735,120.93465994766,['https://img.hbhousing.com.tw/pictures/C133/C133RS92625a.jpg'],https://img.hbhousing.com.tw/pictures/C133/C133RS92625a.jpg,,,,,0.0,南投縣魚池鄉興池段,--,['I'],['I'],0,912,0.0,38.02,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/RS92625HB/0/3,0,2,,3,False,False,555,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,2023971CT,小埔社美地,24.025496,120.946597,['https://media.cthouse.com.tw/photo//project2/house_photo/202504/2023971-1_new.jpg'],https://media.cthouse.com.tw/photo//project2/house_photo/202504/2023971-1_new.jpg,,,,,0.0,南投縣埔里鎮西安路3段,--,['I'],['I'],0,1500,0.0,815.13,0,-1.0,,0,0,False,,[],4,False,False,https://sinyi.in/o/2023971CT/0/3,0,2,,3,False,False,545,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,2086440CT,南投埔里桃米坑便宜農建地,23.966496,120.969381,['https://media.cthouse.com.tw/photo//project2/house_photo/202601/2086440-1_new.jpg'],https://media.cthouse.com.tw/photo//project2/house_photo/202601/2086440-1_new.jpg,,,,,0.0,南投縣埔里鎮桃米坑段,--,['I'],['I'],0,438,0.0,421.99,0,-1.0,,0,0,False,,[],5,False,False,https://sinyi.in/o/2086440CT/0/3,0,2,,3,False,False,545,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,2111437CT,草屯全新整理大地坪雙車孝親墅,23.992834,120.700874,['https://media.cthouse.com.tw/photo//project2/house_photo/202606/2111437-1_new.jpg'],https://media.cthouse.com.tw/photo//project2/house_photo/202606/2111437-1_new.jpg,,,,,0.0,南投縣草屯鎮玉成路,45.5年,['D'],['D'],0,780,29.15,33.25,0,29.15,3房2廳2衛,1-2,2,True,['6'],[],0,False,False,https://sinyi.in/o/2111437CT/0/3,0,2,,1,False,False,542,,,3房2廳2衛,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,EB04279GH,草屯大地坪六人日式平房,23.988604717,120.741338674,['https://img.great-home.com.tw/pictures/J044/J044EB04279a.jpg'],https://img.great-home.com.tw/pictures/J044/J044EB04279a.jpg,,,,,0.0,南投縣草屯鎮玉屏路,--,['I'],['I'],0,2380,0.0,157.39,0,50.0,5房2廳2衛,0,0,False,,[],4,False,False,https://sinyi.in/o/EB04279GH/0/3,0,2,,3,False,False,542,,,5房2廳2衛,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS100434HB,南投半山段大面寬臨大馬路美建地,23.92186,120.67665,['https://img.hbhousing.com.tw/pictures/C303/C303JS100434a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303JS100434a.jpg,,,,,0.0,南投縣南投市半山段,--,['I'],['I'],0,1398,0.0,60.5,0,-1.0,,0,0,False,,[],8,False,False,https://sinyi.in/o/JS100434HB/0/3,0,2,,3,False,False,540,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS100789HB,體育場邊間雙面路欠改造透天,23.901827530961,120.68233698944,['https://img.hbhousing.com.tw/pictures/C140/C140JS100789a.jpg'],https://img.hbhousing.com.tw/pictures/C140/C140JS100789a.jpg,,,,,0.0,南投縣南投市南崗一路,44.6年,['D'],['D'],0,520,26.58,20.87,0,26.58,4房3廳3衛,1-2,2,False,,[],14,False,False,https://sinyi.in/o/JS100789HB/0/3,0,2,,1,False,False,540,,,4房3廳3衛,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS102809HB,草屯南埔之星2+1房含車位,23.978432498634,120.71895985445,['https://img.hbhousing.com.tw/pictures/C140/C140JS102809a.jpg'],https://img.hbhousing.com.tw/pictures/C140/C140JS102809a.jpg,,,,,0.0,南投縣草屯鎮中正路,2.1年,['M'],['M'],0,798,25.01,8.77,1,18.57,2房2廳1衛,5,5,True,['6'],[],2,False,False,https://sinyi.in/o/JS102809HB/0/3,0,2,,1,False,False,542,,,2房2廳1衛,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS42603HB,市區雙面路金店面,23.969920889038,120.96850633621,['https://img.hbhousing.com.tw/pictures/C199/C199JS42603a.jpg'],https://img.hbhousing.com.tw/pictures/C199/C199JS42603a.jpg,,,,,0.0,南投縣埔里鎮中山路一段,36.4年,['D'],['D'],0,2188,160.38,47.49,0,160.38,16房1廳6衛,1-5,0,False,,[],5,False,False,https://sinyi.in/o/JS42603HB/0/3,0,2,,1,False,False,545,,,16房1廳6衛,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS95223HB,中寮分水寮段溪畔小農地,23.93909,120.74716,['https://img.hbhousing.com.tw/pictures/C303/C303JS95223a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303JS95223a.jpg,,,,,0.0,南投縣中寮鄉分水寮段,--,['I'],['I'],0,150,0.0,786.5,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/JS95223HB/0/3,0,2,,3,False,False,541,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS95400HB,南投中興路漂亮建地,23.916033852502,120.69762180694,['https://img.hbhousing.com.tw/pictures/C105/C105JS95400a.jpg'],https://img.hbhousing.com.tw/pictures/C105/C105JS95400a.jpg,,,,,0.0,南投縣南投市中興路,--,['I'],['I'],0,13800,0.0,441.19,0,-1.0,,0,0,False,,[],5,False,False,https://sinyi.in/o/JS95400HB/0/3,0,2,,3,False,False,540,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS96175HB,南投交流道附近都計農地,23.938063789442,120.67602257985,['https://img.hbhousing.com.tw/pictures/C105/C105JS96175a.jpg'],https://img.hbhousing.com.tw/pictures/C105/C105JS96175a.jpg,,,,,0.0,南投縣南投市順溪南路,--,['I'],['I'],0,2075,0.0,339.39,0,-1.0,,0,0,True,['6'],[],2,False,False,https://sinyi.in/o/JS96175HB/0/3,0,2,,3,False,False,540,,,,False,False,南投縣,Nantou-county,30,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/30
,JS97599HB,碧山路旁雙面臨路方正美農地A,23.97811375673,120.66592650121,['https://img.hbhousing.com.tw/pictures/C105/C105JS97599a.jpg'],https://img.hbhousing.com.tw/pictures/C105/C105JS97599a.jpg,,,,,0.0,南投縣草屯鎮史館路,--,['I'],['I'],0,2780,0.0,869.99,0,-1.0,,0,0,False,,[],0,False,False,https://sinyi.in/o/JS97599HB/0/3,0,2,,3,False,False,542,,,,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS97755HB,大崗丁建工廠,23.921122,120.665291,['https://img.hbhousing.com.tw/pictures/C303/C303JS97755a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303JS97755a.jpg,,,,,0.0,南投縣南投市仁和路,2.2年,['G'],['G'],0,3280,58.86,100.13,0,58.86,,1,1,True,['6'],[],2,False,False,https://sinyi.in/o/JS97755HB/0/3,0,2,,1,False,False,540,,,,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS98198HB,市場旁透天,23.9679157839,120.962821855,['https://img.hbhousing.com.tw/pictures/C199/C199JS98198a.jpg'],https://img.hbhousing.com.tw/pictures/C199/C199JS98198a.jpg,,,,,0.0,南投縣埔里鎮新市二巷,42.9年,['D'],['D'],0,390,29.5,9.62,0,29.5,3房2廳3衛,1-5,0,False,,[],14,False,False,https://sinyi.in/o/JS98198HB/0/3,0,2,,1,False,False,545,,,3房2廳3衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS98298HB,吉利雙併大平房,23.940234866785,120.65493579018,['https://img.hbhousing.com.tw/pictures/C140/C140JS98298a.jpg'],https://img.hbhousing.com.tw/pictures/C140/C140JS98298a.jpg,,,,,0.0,南投縣南投市吉利路,45.5年,['K'],['K'],0,1088,49.84,96.14,0,49.84,6房2廳2衛,1,1,True,['6'],[],11,False,False,https://sinyi.in/o/JS98298HB/0/3,0,2,,1,False,False,540,,,6房2廳2衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS98631HB,大坪頂美田,23.966496,120.969381,['https://img.hbhousing.com.tw/pictures/C199/C199JS98631a.jpg'],https://img.hbhousing.com.tw/pictures/C199/C199JS98631a.jpg,,,,,0.0,南投縣埔里鎮大坪頂段,--,['I'],['I'],0,948,0.0,791.35,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/JS98631HB/0/3,0,2,,3,False,False,545,,,,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS99141HB,青田震後美透天3,23.9614878715,120.97530241,['https://img.hbhousing.com.tw/pictures/C199/C199JS99141a.jpg'],https://img.hbhousing.com.tw/pictures/C199/C199JS99141a.jpg,,,,,0.0,南投縣埔里鎮青田三街,17.4年,['D'],['D'],0,1388,61.22,25.2,1,58.59,5房2廳6衛,1-5,0,False,,[],1,False,False,https://sinyi.in/o/JS99141HB/0/3,0,2,,1,False,False,545,,,5房2廳6衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS99311HB,東榮路透天,23.9687351715,120.974037268,['https://img.hbhousing.com.tw/pictures/C199/C199JS99311a.jpg'],https://img.hbhousing.com.tw/pictures/C199/C199JS99311a.jpg,,,,,0.0,南投縣埔里鎮東榮路,47.2年,['D'],['D'],0,598,23.88,18.15,0,23.88,3房2廳1衛,1-3,0,False,,[],35,False,False,https://sinyi.in/o/JS99311HB/0/3,0,2,,1,False,False,545,,,3房2廳1衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS99942HB,中寮中集路資材室農地,23.855537700263,120.77056686675,['https://img.hbhousing.com.tw/pictures/C105/C105JS99942a.jpg'],https://img.hbhousing.com.tw/pictures/C105/C105JS99942a.jpg,,,,,0.0,南投縣中寮鄉中集路,--,['I'],['I'],0,520,0.0,763.81,0,-1.0,2房1廳2衛,0,0,False,,[],3,False,False,https://sinyi.in/o/JS99942HB/0/3,0,2,,3,False,False,541,,,2房1廳2衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS99995HB,名間出林虎段大地坪孝親別墅,23.8573899005,120.630696447,['https://img.hbhousing.com.tw/pictures/C303/C303JS99995a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303JS99995a.jpg,,,,,0.0,南投縣名間鄉出林虎路二段,8.5年,['D'],['D'],0,1380,47.14,57.89,1,47.14,3房3廳3衛,1-3,3,True,['6'],[],5,False,False,https://sinyi.in/o/JS99995HB/0/3,0,2,,1,False,False,551,,,3房3廳3衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,MS112526HB,草屯乙工廠房,23.9679115055,120.679022224,['https://img.hbhousing.com.tw/pictures/C232/C232MS112526a.jpg'],https://img.hbhousing.com.tw/pictures/C232/C232MS112526a.jpg,,,,,0.0,南投縣草屯鎮富林路三段,11.7年,['G'],['G'],0,14388,76.85,827.94,0,76.85,,1-2,2,False,,[],3,False,False,https://sinyi.in/o/MS112526HB/0/3,0,2,,1,False,False,542,,,,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,MS155761HB,埔里臨路大面寬三店面+40套房,23.9564096196,120.966315488,['https://img.hbhousing.com.tw/pictures/C297/C297MS155761a.jpg'],https://img.hbhousing.com.tw/pictures/C297/C297MS155761a.jpg,,,,,0.0,南投縣埔里鎮隆生路,32.3年,['D'],['D'],0,4800,247.74,0.0,0,214.41,40房2廳43衛,1-3,3,False,,[],3,False,False,https://sinyi.in/o/MS155761HB/0/3,0,2,,1,False,False,545,,,40房2廳43衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,MS87303HB,草屯碧山路農角地,23.9761520356,120.665873069,['https://img.hbhousing.com.tw/pictures/C129/C129MS87303a.jpg'],https://img.hbhousing.com.tw/pictures/C129/C129MS87303a.jpg,,,,,0.0,南投縣草屯鎮碧山路,--,['I'],['I'],0,3300,0.0,533.91,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/MS87303HB/0/3,0,2,,3,False,False,542,,,,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,RS77899HB,草屯現代眼科三房電梯華廈,23.979076902,120.686636656,['https://img.hbhousing.com.tw/pictures/C303/C303RS77899a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303RS77899a.jpg,,,,,0.0,南投縣草屯鎮中正路,30.9年,['M'],['M'],0,698,41.91,4.02,1,29.37,3房2廳2衛,3,8,True,['6'],[],20,False,False,https://sinyi.in/o/RS77899HB/0/3,0,2,,1,False,False,542,,,3房2廳2衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,GS153565HB,南投水里合法農舍3分地,23.8274067357,120.848228612,['https://img.hbhousing.com.tw/pictures/D330/D330GS153565a.jpg'],https://img.hbhousing.com.tw/pictures/D330/D330GS153565a.jpg,,,,,0.0,南投縣水里鄉福德路,8.9年,['K'],['K'],0,1960,68.66,907.5,0,68.66,4房4廳4衛,1-2,2,True,['5'],[],4,False,False,https://sinyi.in/o/GS153565HB/0/3,0,2,,1,False,False,553,,,4房4廳4衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JB08471GH,鹿谷塵水居,23.6874183608,120.77846961,['https://img.great-home.com.tw/pictures/J016/J016JB08471a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB08471a.jpg,,,,,0.0,南投縣鹿谷鄉愛鄉路,14.1年,['K'],['K'],0,3280,14.52,2062.45,0,14.52,4房3廳3衛,1,1,True,['6'],[],2,False,False,https://sinyi.in/o/JB08471GH/0/3,0,2,,1,False,False,558,,,4房3廳3衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS100763HB,南投市英倫天琴全新華廈,23.9152144563,120.672882385,['https://img.hbhousing.com.tw/pictures/C303/C303JS100763a.jpg'],https://img.hbhousing.com.tw/pictures/C303/C303JS100763a.jpg,,,,,0.0,南投縣南投市文化路,1.5年,['M'],['M'],0,889,35.93,9.63,1,19.93,3房1廳2衛,4,7,True,['2'],[],41,False,False,https://sinyi.in/o/JS100763HB/0/3,0,2,,1,False,False,540,,,3房1廳2衛,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
,JS95053HB,和新街大面寬首選千坪建地,23.76587,120.693049,['https://img.hbhousing.com.tw/pictures/C290/C290JS95053a.jpg'],https://img.hbhousing.com.tw/pictures/C290/C290JS95053a.jpg,,,,,0.0,南投縣竹山鎮吉祥段,--,['I'],['I'],0,11580,0.0,1286.77,0,-1.0,,1,0,False,,[],1,False,False,https://sinyi.in/o/JS95053HB/0/3,0,2,,3,False,False,557,,,,False,False,南投縣,Nantou-county,31,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/31
