objectId,houseNo,name,latitude,longitude,image,largeImage,managerId,imageTag,commId,commName,discount,address,age,houselandtype,houselandtypeShow,priceFirst,totalPrice,areaBuilding,areaLand,isHasBalcony,pingUsed,layout,floor,totalfloor,isParking,parking,tags,threeMonthsClicks,isOff,isSimilar,shareURL,status,kind,uniPrice,objectType,3DVR,Is3Dvr,zipCode,groupCompany,addLayout,totalLayout,isHasVideo,isHasView,city_name,city_code,page,source_url
,2072639CT,礁溪山那邊雙陽台邊間1+1房,24.825981,121.770965,['https://media.cthouse.com.tw/photo//project2/house_photo/202511/2072639-1_new.jpg'],https://media.cthouse.com.tw/photo//project2/house_photo/202511/2072639-1_new.jpg,,,,,0.0,宜蘭縣礁溪鄉信義路,17.4年,['L'],['L'],0,1180,38.18,4.4,1,21.09,2房1廳1衛,6,13,True,['2'],[],8,False,False,https://sinyi.in/o/2072639CT/0/3,0,2,,1,False,False,262,,,2房1廳1衛,False,False,宜蘭縣,Yilan-county,66,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/66
,2087061CT,宜蘭慈航路美農地D,24.752229,121.753373,['https://media.cthouse.com.tw/photo//project2/house_photo/202601/2087061-1_new.jpg'],https://media.cthouse.com.tw/photo//project2/house_photo/202601/2087061-1_new.jpg,,,,,0.0,宜蘭縣宜蘭市梅州段,--,['I'],['I'],0,1550,0.0,535.73,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/2087061CT/0/3,0,2,,3,False,False,260,,,,False,False,宜蘭縣,Yilan-county,66,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/66
,2109714CT,礁溪市心高樓邊間景觀2房,24.823803,121.765741,['https://media.cthouse.com.tw/photo//project2/house_photo/202605/2109714-1_new.jpg'],https://media.cthouse.com.tw/photo//project2/house_photo/202605/2109714-1_new.jpg,,,,,0.0,宜蘭縣礁溪鄉仁愛路,9.6年,['L'],['L'],0,2380,51.04,9.53,1,29.16,2房1廳1衛,9,13,False,,[],1,False,False,https://sinyi.in/o/2109714CT/0/3,0,2,,1,False,False,262,,,2房1廳1衛,False,False,宜蘭縣,Yilan-county,66,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/66
,GS149220HB,全磊打｜三星20米路旁農地,24.68589,121.70929,['https://img.hbhousing.com.tw/pictures/D330/D330GS149220a.jpg'],https://img.hbhousing.com.tw/pictures/D330/D330GS149220a.jpg,,,,,0.0,宜蘭縣三星鄉尚義南段,--,['I'],['I'],0,1200,0.0,335.5,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/GS149220HB/0/3,0,2,,3,False,False,266,,,,False,False,宜蘭縣,Yilan-county,66,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/66
,S2540690PA,員山屋主自建可民宿農舍,24.72332,121.71726,['https://hq.houseol.com.tw/images/pictures/0330AA6287012a.jpg'],https://hq.houseol.com.tw/images/pictures/0330AA6287012a.jpg,,,,,0.0,宜蘭縣員山鄉惠民路,5.4年,['K'],['K'],0,2980,68.09,225.14,0,64.81,5房2廳5衛,0,3,False,,[],0,False,False,https://sinyi.in/o/S2540690PA/0/3,0,2,,1,False,False,264,,,5房2廳5衛,False,False,宜蘭縣,Yilan-county,66,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/66
,S2859058PA,縣政大地坪車庫花園美墅,24.7275527,121.7658161,['https://hq.houseol.com.tw/images/pictures/0377AA6321528g.jpg'],https://hq.houseol.com.tw/images/pictures/0377AA6321528g.jpg,,,,,0.0,宜蘭縣宜蘭市縣政一街,20.2年,['D'],['D'],0,2680,80.25,57.65,0,70.33,2房2廳4衛,0,4,False,,[],15,False,False,https://sinyi.in/o/S2859058PA/0/3,0,2,,1,False,False,260,,,2房2廳4衛,False,False,宜蘭縣,Yilan-county,66,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/66
,S2935588PA,員山尚德足坪農地,24.73503,121.72333,['https://hq.houseol.com.tw/images/pictures/2609AK5373528f.jpg'],https://hq.houseol.com.tw/images/pictures/2609AK5373528f.jpg,,,,,0.0,宜蘭縣員山鄉尚德路,--,['I'],['I'],0,1436,0.0,797.93,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/S2935588PA/0/3,0,2,,3,False,False,264,,,,False,False,宜蘭縣,Yilan-county,66,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/66
,WS15714HB,冬山河風景區農舍D060,24.6813927383,121.80008543,['https://img.hbhousing.com.tw/pictures/A669/A669WS15714a.jpg'],https://img.hbhousing.com.tw/pictures/A669/A669WS15714a.jpg,,,,,0.0,宜蘭縣五結鄉XX路一段,19.4年,['K'],['K'],0,2688,143.02,411.9,0,116.49,12房2廳5衛,1-3,3,False,,[],2,False,False,https://sinyi.in/o/WS15714HB/0/3,0,2,,1,False,False,268,,,12房2廳5衛,False,False,宜蘭縣,Yilan-county,66,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/66
,WS19246HB,宜市近新月光復國小美寓C021,24.7537780209,121.748268004,['https://img.hbhousing.com.tw/pictures/A670/A670WS19246a.jpg'],https://img.hbhousing.com.tw/pictures/A670/A670WS19246a.jpg,,,,,0.0,宜蘭縣宜蘭市泰山路民族二巷,36.1年,['A'],['A'],0,699,61.55,18.3,0,49.65,5房2廳3衛,2-3,5,False,,[],12,False,False,https://sinyi.in/o/WS19246HB/0/3,0,2,,1,False,False,260,,,5房2廳3衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XB09103GH,礁溪整新溫泉區豪宅透天,24.826380095727,121.76426988041,['https://img.great-home.com.tw/pictures/H181/H181XB09103a.jpg'],https://img.great-home.com.tw/pictures/H181/H181XB09103a.jpg,,,,,0.0,宜蘭縣礁溪鄉德陽路,46.4年,['D'],['D'],0,2780,26.47,26.46,0,26.47,4房2廳5衛,1-2,2,False,,[],4,False,False,https://sinyi.in/o/XB09103GH/0/3,0,2,,1,False,False,262,,,4房2廳5衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS129989HB,世界灣海景第一溫泉套房,24.864710428,121.832333409,['https://img.hbhousing.com.tw/pictures/A730/A730XS129989a.jpg'],https://img.hbhousing.com.tw/pictures/A730/A730XS129989a.jpg,,,,,0.0,宜蘭縣頭城鎮朝陽路,8.5年,['C'],['C'],0,1288,26.89,6.77,1,14.74,1房1廳1衛,3,29,False,,[],9,False,False,https://sinyi.in/o/XS129989HB/0/3,0,2,,1,False,False,261,,,1房1廳1衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS132118HB,仁山植物園休閒農地,24.630613333892,121.75025676885,['https://img.hbhousing.com.tw/pictures/A592/A592XS132118a.jpg'],https://img.hbhousing.com.tw/pictures/A592/A592XS132118a.jpg,,,,,0.0,宜蘭縣冬山鄉仁山,--,['I'],['I'],0,1666,0.0,1388.38,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/XS132118HB/0/3,0,2,,3,False,False,269,,,,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS139353HB,安農溪尾塹新四套房農舍,24.695536015449,121.73924256566,['https://img.hbhousing.com.tw/pictures/A592/A592XS139353a.jpg'],https://img.hbhousing.com.tw/pictures/A592/A592XS139353a.jpg,,,,,0.0,宜蘭縣三星鄉尾塹二路,2.4年,['K'],['K'],0,3680,89.86,319.39,1,89.86,4房2廳5衛,1-3,3,False,,[],3,False,False,https://sinyi.in/o/XS139353HB/0/3,0,2,,1,False,False,266,,,4房2廳5衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS141487HB,近宜蘭大學電梯農舍,24.734602199888,121.73795386096,['https://img.hbhousing.com.tw/pictures/A490/A490XS141487a.jpg'],https://img.hbhousing.com.tw/pictures/A490/A490XS141487a.jpg,,,,,0.0,宜蘭縣宜蘭市進士路,11.0年,['K'],['K'],0,3880,69.42,276.72,0,64.14,4房2廳5衛,1-3,3,False,,[],6,False,False,https://sinyi.in/o/XS141487HB/0/3,0,2,,1,False,False,260,,,4房2廳5衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS142585HB,義成商圈店住,24.6625737518,121.76591222617,['https://img.hbhousing.com.tw/pictures/A369/A369XS142585a.jpg'],https://img.hbhousing.com.tw/pictures/A369/A369XS142585a.jpg,,,,,0.0,宜蘭縣冬山鄉永安路,9.7年,['E'],['E'],0,2098,62.74,34.39,0,59.55,3房2廳5衛,1-3,3,False,,[],9,False,False,https://sinyi.in/o/XS142585HB/0/3,0,2,,1,False,False,269,,,3房2廳5衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS142600HB,河堤景觀邊間孝親房透天,24.7309476974,121.806697693,['https://img.hbhousing.com.tw/pictures/A471/A471XS142600a.jpg'],https://img.hbhousing.com.tw/pictures/A471/A471XS142600a.jpg,,,,,0.0,宜蘭縣壯圍鄉新南路,30.5年,['D'],['D'],0,1080,49.25,31.46,1,48.43,4房3廳3衛,1-3,0,False,,[],19,False,False,https://sinyi.in/o/XS142600HB/0/3,0,2,,1,False,False,263,,,4房3廳3衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS144325HB,礁溪溫泉世紀溫泉大套房,24.8226933446,121.76559773,['https://img.hbhousing.com.tw/pictures/A490/A490XS144325a.jpg'],https://img.hbhousing.com.tw/pictures/A490/A490XS144325a.jpg,,,,,0.0,宜蘭縣礁溪鄉大忠路,22.4年,['C'],['C'],0,498,19.23,2.85,0,11.3,1房1廳1衛,8,9,False,,[],8,False,False,https://sinyi.in/o/XS144325HB/0/3,0,2,,1,False,False,262,,,1房1廳1衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS144471HB,礁溪比佛利溫泉湯屋,24.8303734615,121.771572983,['https://img.hbhousing.com.tw/pictures/A490/A490XS144471a.jpg'],https://img.hbhousing.com.tw/pictures/A490/A490XS144471a.jpg,,,,,0.0,宜蘭縣礁溪鄉忠孝路,33.0年,['M'],['M'],0,458,20.46,3.95,0,11.11,1房1廳1衛,3,7,False,,[],10,False,False,https://sinyi.in/o/XS144471HB/0/3,0,2,,1,False,False,262,,,1房1廳1衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS144863HB,羅東鬧區精美2樓華廈,24.6731854946,121.769311687,['https://img.hbhousing.com.tw/pictures/A471/A471XS144863a.jpg'],https://img.hbhousing.com.tw/pictures/A471/A471XS144863a.jpg,,,,,0.0,宜蘭縣羅東鎮康樂巷,31.0年,['M'],['M'],0,298,10.6,2.54,1,8.0,1房1衛,2,0,False,,[],7,False,False,https://sinyi.in/o/XS144863HB/0/3,0,2,,1,False,False,265,,,1房1衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS145195HB,五結近國道大面寬全新四房墅A4,24.6764979,121.8044603,['https://img.hbhousing.com.tw/pictures/A490/A490XS145195a.jpg'],https://img.hbhousing.com.tw/pictures/A490/A490XS145195a.jpg,,,,,0.0,宜蘭縣五結鄉錦草二路,0.2年,['D'],['D'],0,1180,40.83,30.4,0,40.83,4房2廳3衛,1-3,3,False,,[],7,False,False,https://sinyi.in/o/XS145195HB/0/3,0,2,,1,False,False,268,,,4房2廳3衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS145333HB,羅莊後站康莊收租2房華廈,24.6714975322,121.777054604,['https://img.hbhousing.com.tw/pictures/A791/A791XS145333a.jpg'],https://img.hbhousing.com.tw/pictures/A791/A791XS145333a.jpg,,,,,0.0,宜蘭縣羅東鎮康莊路,30.5年,['M'],['M'],0,658,35.21,6.65,1,26.35,2房1廳2衛,5,7,False,,[],1,False,False,https://sinyi.in/o/XS145333HB/0/3,0,2,,1,False,False,265,,,2房1廳2衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,XS75042HB,三星市場商業區黃金店面,24.666557,121.652356,['https://img.hbhousing.com.tw/pictures/A185/A185XS75042a.jpg'],https://img.hbhousing.com.tw/pictures/A185/A185XS75042a.jpg,,,,,0.0,宜蘭縣三星鄉中山路一段,39.4年,['E'],['E'],0,1350,97.36,39.0,1,95.72,3衛,1-3,3,True,['6'],[],6,False,False,https://sinyi.in/o/XS75042HB/0/3,0,2,,1,False,False,266,,,3衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,CS168964HB,宜蘭礁溪溫泉時尚1+1房,24.8296745744,121.773757946,['https://img.hbhousing.com.tw/pictures/B161/B161CS168964a.jpg'],https://img.hbhousing.com.tw/pictures/B161/B161CS168964a.jpg,,,,,0.0,宜蘭縣礁溪鄉健康一街,15.0年,['M'],['M'],0,1168,23.45,4.37,1,12.84,2房1廳2衛,4,9,False,,[],5,False,False,https://sinyi.in/o/CS168964HB/0/3,0,2,,1,False,False,262,,,2房1廳2衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,OS226990HB,頭城溫泉景觀大戶,24.8630422584,121.822729574,['https://img.hbhousing.com.tw/pictures/A515/A515OS226990a.jpg'],https://img.hbhousing.com.tw/pictures/A515/A515OS226990a.jpg,,,,,0.0,宜蘭縣頭城鎮復興路,8.1年,['L'],['L'],0,1250,39.72,8.21,1,21.64,3房2廳1衛,4,23,False,,[],7,False,False,https://sinyi.in/o/OS226990HB/0/3,0,2,,1,False,False,261,,,3房2廳1衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,S2514053PA,員山超大器全新電梯農舍,24.71374,121.73638,['https://hq.houseol.com.tw/images/pictures/0330AA6281743a.jpg'],https://hq.houseol.com.tw/images/pictures/0330AA6281743a.jpg,,,,,0.0,宜蘭縣員山鄉七圳路,3.8年,['K'],['K'],0,3880,148.15,608.89,0,130.41,5房2廳6衛,0,3,False,,[],3,False,False,https://sinyi.in/o/S2514053PA/0/3,0,2,,1,False,False,264,,,5房2廳6衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,S2839220PA,礁溪翠微閣景觀農舍,24.8039935,121.7765214,['https://hq.houseol.com.tw/images/pictures/0377AA6321521a.jpg'],https://hq.houseol.com.tw/images/pictures/0377AA6321521a.jpg,,,,,0.0,宜蘭縣礁溪鄉玉民路,1.1年,['K'],['K'],0,3980,142.8,506.84,0,130.72,7房4廳8衛,0,3,False,,[],4,False,False,https://sinyi.in/o/S2839220PA/0/3,0,2,,1,False,False,262,,,7房4廳8衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,WS21277HB,文化二館旁全新電梯店住,24.6693262484,121.766545324,['https://img.hbhousing.com.tw/pictures/A490/A490WS21277a.jpg'],https://img.hbhousing.com.tw/pictures/A490/A490WS21277a.jpg,,,,,0.0,宜蘭縣羅東鎮體育路,3.9年,['E'],['E'],0,2180,73.04,24.5,0,66.9,5廳5衛,1-4,4,True,['6'],[],8,False,False,https://sinyi.in/o/WS21277HB/0/3,0,2,,1,False,False,265,,,5廳5衛,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,WS25845HB,上將路農用工作室,24.686883622752,121.71206600608,['https://img.hbhousing.com.tw/pictures/A592/A592WS25845a.jpg'],https://img.hbhousing.com.tw/pictures/A592/A592WS25845a.jpg,,,,,0.0,宜蘭縣三星鄉上將路,2.5年,['K'],['K'],0,898,16.42,95.89,0,16.42,,1,1,False,,[],6,False,False,https://sinyi.in/o/WS25845HB/0/3,0,2,,1,False,False,266,,,,False,False,宜蘭縣,Yilan-county,67,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/67
,WS27268HB,省道旁優質建地,24.818787,121.768448,['https://img.hbhousing.com.tw/pictures/A536/A536WS27268a.jpg'],https://img.hbhousing.com.tw/pictures/A536/A536WS27268a.jpg,,,,,0.0,宜蘭縣礁溪鄉--路,--,['I'],['I'],0,4220,0.0,183.66,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/WS27268HB/0/3,0,2,,3,False,False,262,,,,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,WS76282HB,征泰大吉透天雙車位,24.6988791,121.8033674,['https://img.hbhousing.com.tw/pictures/A344/A344WS76282a.jpg'],https://img.hbhousing.com.tw/pictures/A344/A344WS76282a.jpg,,,,,0.0,宜蘭縣五結鄉大吉二路,4.5年,['D'],['D'],0,1498,45.17,41.74,0,42.59,3房2廳3衛,1-3,3,True,['6'],[],3,False,False,https://sinyi.in/o/WS76282HB/0/3,0,2,,1,False,False,268,,,3房2廳3衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XB09448GH,員山宜蘭旁不淹水農機具室,24.7249,121.73,['https://img.great-home.com.tw/pictures/H181/H181XB09448a.jpg'],https://img.great-home.com.tw/pictures/H181/H181XB09448a.jpg,,,,,0.0,宜蘭縣員山鄉賢德路一段,--,['I'],['I'],0,2200,0.0,519.58,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/XB09448GH/0/3,0,2,,3,False,False,264,,,,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XB09503GH,礁溪雙站別墅區溫泉透天,24.8325752275,121.772456696,['https://img.great-home.com.tw/pictures/H181/H181XB09503a.jpg'],https://img.great-home.com.tw/pictures/H181/H181XB09503a.jpg,,,,,0.0,宜蘭縣礁溪鄉忠孝路,19.9年,['D'],['D'],0,2750,55.21,39.6,1,49.42,3房3廳4衛,1-3,3,False,,[],11,False,False,https://sinyi.in/o/XB09503GH/0/3,0,2,,1,False,False,262,,,3房3廳4衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS133492HB,宜蘭交流道美美電梯農舍,24.7677200302,121.788125008,['https://img.hbhousing.com.tw/pictures/A471/A471XS133492a.jpg'],https://img.hbhousing.com.tw/pictures/A471/A471XS133492a.jpg,,,,,0.0,宜蘭縣壯圍鄉美功路,--,['I'],['I'],0,3280,0.0,503.66,0,83.62,4房4廳5衛,1-3,0,False,,[],3,False,False,https://sinyi.in/o/XS133492HB/0/3,0,2,,3,False,False,263,,,4房4廳5衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS133810HB,6套房泳池VILLA農舍,24.6835931042,121.697522412,['https://img.hbhousing.com.tw/pictures/A490/A490XS133810a.jpg'],https://img.hbhousing.com.tw/pictures/A490/A490XS133810a.jpg,,,,,0.0,宜蘭縣三星鄉五分路,14.0年,['K'],['K'],0,1480,19.13,338.12,0,19.13,6房6衛,1,1,False,,[],13,False,False,https://sinyi.in/o/XS133810HB/0/3,0,2,,1,False,False,266,,,6房6衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS137290HB,羅東站前大坪數健身公寓,24.6759756173,121.773803796,['https://img.hbhousing.com.tw/pictures/A791/A791XS137290a.jpg'],https://img.hbhousing.com.tw/pictures/A791/A791XS137290a.jpg,,,,,0.0,宜蘭縣羅東鎮站前路,38.6年,['A'],['A'],0,788,44.16,11.64,1,40.43,3房2廳2衛,4,5,False,,[],20,False,False,https://sinyi.in/o/XS137290HB/0/3,0,2,,1,False,False,265,,,3房2廳2衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS138187HB,礁溪武暖大面寬農地,24.823489,121.771106,['https://img.hbhousing.com.tw/pictures/A490/A490XS138187a.jpg'],https://img.hbhousing.com.tw/pictures/A490/A490XS138187a.jpg,,,,,0.0,宜蘭縣礁溪鄉玉光一段,--,['I'],['I'],0,850,0.0,436.17,0,-1.0,,0,0,False,,[],3,False,False,https://sinyi.in/o/XS138187HB/0/3,0,2,,3,False,False,262,,,,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS140515HB,羅東國五旁大面寬農地,24.67467,121.79139,['https://img.hbhousing.com.tw/pictures/A592/A592XS140515a.jpg'],https://img.hbhousing.com.tw/pictures/A592/A592XS140515a.jpg,,,,,0.0,宜蘭縣羅東鎮新群二段,--,['I'],['I'],0,3533,0.0,1484.51,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/XS140515HB/0/3,0,2,,3,False,False,265,,,,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS140560HB,公正國小旁經典三房,24.6776707622,121.764229415,['https://img.hbhousing.com.tw/pictures/A490/A490XS140560a.jpg'],https://img.hbhousing.com.tw/pictures/A490/A490XS140560a.jpg,,,,,0.0,宜蘭縣羅東鎮民意街,44.6年,['A'],['A'],0,580,32.79,12.4,0,29.89,3房2廳1衛,2,4,False,,[],17,False,False,https://sinyi.in/o/XS140560HB/0/3,0,2,,1,False,False,265,,,3房2廳1衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS142685HB,近親水公園7-11旁店面透天,24.6732686482,121.808864062,['https://img.hbhousing.com.tw/pictures/A791/A791XS142685a.jpg'],https://img.hbhousing.com.tw/pictures/A791/A791XS142685a.jpg,,,,,0.0,宜蘭縣五結鄉親河路二段,27.6年,['D'],['D'],0,1380,69.81,22.34,0,50.37,3房2廳4衛,1-4,4,False,,[],11,False,False,https://sinyi.in/o/XS142685HB/0/3,0,2,,1,False,False,268,,,3房2廳4衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS142694HB,壯圍雙面路美農地E069,24.770022960452,121.79222744733,['https://img.hbhousing.com.tw/pictures/A669/A669XS142694a.jpg'],https://img.hbhousing.com.tw/pictures/A669/A669XS142694a.jpg,,,,,0.0,宜蘭縣壯圍鄉XX路二段,--,['I'],['I'],0,2500,0.0,1151.62,0,-1.0,,0,0,False,,[],2,False,False,https://sinyi.in/o/XS142694HB/0/3,0,2,,3,False,False,263,,,,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS142720HB,員山永結段足坪便宜農地,24.743432,121.723039,['https://img.hbhousing.com.tw/pictures/A536/A536XS142720a.jpg'],https://img.hbhousing.com.tw/pictures/A536/A536XS142720a.jpg,,,,,0.0,宜蘭縣員山鄉永結段,--,['I'],['I'],0,1141,0.0,1164.02,0,-1.0,,0,0,False,,[],5,False,False,https://sinyi.in/o/XS142720HB/0/3,0,2,,3,False,False,264,,,,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS143840HB,宜蘭高商15年溫馨裝潢別墅,24.76315752348,121.75200794793,['https://img.hbhousing.com.tw/pictures/A776/A776XS143840a.jpg'],https://img.hbhousing.com.tw/pictures/A776/A776XS143840a.jpg,,,,,0.0,宜蘭縣宜蘭市成功路,15.4年,['D'],['D'],0,1498,55.19,28.77,1,55.19,4房2廳3衛,1-4,4,False,,[],84,False,False,https://sinyi.in/o/XS143840HB/0/3,0,2,,1,False,False,260,,,4房2廳3衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS144001HB,頭城開蘭海景2大房電梯渡假屋,24.8608405477,121.830993334,['https://img.hbhousing.com.tw/pictures/A791/A791XS144001a.jpg'],https://img.hbhousing.com.tw/pictures/A791/A791XS144001a.jpg,,,,,0.0,宜蘭縣頭城鎮環鎮東路二段,10.9年,['M'],['M'],0,850,28.16,6.7,1,12.39,2房1廳1衛,7,8,True,['6'],[],8,False,False,https://sinyi.in/o/XS144001HB/0/3,0,2,,1,False,False,261,,,2房1廳1衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS144242HB,礁溪免整理透天A002,24.7827880958,121.743637257,['https://img.hbhousing.com.tw/pictures/A670/A670XS144242a.jpg'],https://img.hbhousing.com.tw/pictures/A670/A670XS144242a.jpg,,,,,0.0,宜蘭縣礁溪鄉龍泉路,45.4年,['D'],['D'],0,768,25.55,23.3,0,25.55,2房2廳2衛,1-2,2,False,,[],9,False,False,https://sinyi.in/o/XS144242HB/0/3,0,2,,1,False,False,262,,,2房2廳2衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS145373HB,龍德大面寬雙車位全新別墅(E),24.6348432049,121.826398586,['https://img.hbhousing.com.tw/pictures/A829/A829XS145373a.jpg'],https://img.hbhousing.com.tw/pictures/A829/A829XS145373a.jpg,,,,,0.0,宜蘭縣蘇澳鎮龍祥二路,--,['D'],['D'],0,988,36.66,29.88,0,36.66,3房2廳3衛,1-2,2,False,,[],0,False,False,https://sinyi.in/o/XS145373HB/0/3,0,2,,1,False,False,270,,,3房2廳3衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,XS87969HB,運動公園全新電梯雙併別墅,24.7391515495,121.758783475,['https://img.hbhousing.com.tw/pictures/A536/A536XS87969a.jpg'],https://img.hbhousing.com.tw/pictures/A536/A536XS87969a.jpg,,,,,0.0,宜蘭縣宜蘭市凱旋路,10.5年,['D'],['D'],0,3280,71.56,34.33,0,65.82,4房3廳4衛,1-3,3,True,['6'],[],19,False,False,https://sinyi.in/o/XS87969HB/0/3,0,2,,1,False,False,260,,,4房3廳4衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,ZS201440HB,羅東後火車站透天廠房,24.6724760224,121.778221002,['https://img.hbhousing.com.tw/pictures/A736/A736ZS201440a.jpg'],https://img.hbhousing.com.tw/pictures/A736/A736ZS201440a.jpg,,,,,0.0,宜蘭縣羅東鎮羅莊街,18.1年,['G'],['G'],0,16000,464.64,366.93,0,464.64,,1-3,3,False,,[],15,False,False,https://sinyi.in/o/ZS201440HB/0/3,0,2,,1,False,False,265,,,,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
,S2449249PA,羅東北成日式庭園電梯農舍,24.6799374,121.7523578,['https://hq.houseol.com.tw/images/pictures/0377AA6253990g.jpg'],https://hq.houseol.com.tw/images/pictures/0377AA6253990g.jpg,,,,,0.0,宜蘭縣羅東鎮北成路二段,14.0年,['K'],['K'],0,3500,69.55,185.91,0,65.61,6房3廳5衛,1-3,0,True,['6'],[],9,False,False,https://sinyi.in/o/S2449249PA/0/3,0,2,,1,False,False,265,,,6房3廳5衛,False,False,宜蘭縣,Yilan-county,68,https://www.sinyi.com.tw/buy/list/Yilan-county/default-desc/68
